"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Middleware1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n -d -g -y --output dstat_mw1_ratio_1:1_vc_2_worker_64_rep_1_sharded_true.csv -T 1 60",,,,"Date:","22 Nov 2018 17:12:45 UTC"

"total cpu usage",,,,,,"net/total",,"dsk/total",,"paging",,"system",,"epoch"
3.321,4.598,89.655,0.0,0.0,2.427,17013408.0,31587589.0,0.0,0.0,0.0,0.0,8576.0,22476.0,1542906786.153
3.666,4.046,88.496,0.379,0.0,3.413,16868419.0,31303437.0,0.0,106496.0,0.0,0.0,8497.0,22345.0,1542906787.153
3.205,3.462,91.026,0.0,0.0,2.308,15387069.0,28570993.0,0.0,0.0,0.0,0.0,7743.0,20326.0,1542906788.153
3.205,4.231,90.513,0.0,0.0,2.051,16127001.0,29935769.0,0.0,98304.0,0.0,0.0,7941.0,20861.0,1542906789.154
3.181,5.216,88.931,0.0,0.0,2.672,17024689.0,31588156.0,0.0,0.0,0.0,0.0,8675.0,22635.0,1542906790.153
3.053,3.690,90.585,0.0,0.0,2.672,14899145.0,27659081.0,0.0,0.0,0.0,0.0,7343.0,19212.0,1542906791.153
2.574,3.475,90.862,0.0,0.0,3.089,16317058.0,30302476.0,0.0,0.0,0.0,0.0,8398.0,21859.0,1542906792.153
3.571,4.082,89.668,0.0,0.0,2.679,16915146.0,31394596.0,0.0,0.0,0.0,0.0,8506.0,22207.0,1542906793.153
2.817,4.481,90.653,0.0,0.0,2.049,16199135.0,30052857.0,0.0,32768.0,0.0,0.0,8112.0,21150.0,1542906794.154
3.604,3.861,89.833,0.0,0.0,2.703,16652461.0,30901507.0,0.0,0.0,0.0,0.0,8362.0,21869.0,1542906795.153
3.531,4.540,88.525,0.0,0.0,3.405,16632324.0,30866701.0,0.0,0.0,0.0,0.0,8403.0,21954.0,1542906796.153
3.205,3.846,90.0,0.0,0.0,2.949,17685759.0,32827003.0,0.0,0.0,0.0,0.0,8865.0,23260.0,1542906797.153
3.708,4.220,89.642,0.0,0.0,2.430,16121441.0,29915790.0,0.0,0.0,0.0,0.0,7955.0,20763.0,1542906798.153
3.694,4.204,89.427,0.0,0.0,2.675,16910320.0,31383138.0,0.0,0.0,0.0,0.0,8598.0,22346.0,1542906799.154
3.652,4.912,87.531,1.134,0.0,2.771,17139998.0,31803388.0,28672.0,10338304.0,0.0,0.0,8563.0,22543.0,1542906800.154
3.484,4.129,90.194,0.0,0.0,2.194,15351221.0,28478291.0,0.0,0.0,0.0,0.0,7696.0,20164.0,1542906801.153
3.493,4.010,89.521,0.0,0.0,2.975,16726301.0,31067632.0,0.0,0.0,0.0,0.0,8369.0,21951.0,1542906802.153
3.466,3.851,89.730,0.0,0.0,2.953,16411536.0,30451788.0,0.0,0.0,0.0,0.0,8417.0,21964.0,1542906803.154
4.172,4.930,87.863,0.0,0.0,3.034,17316160.0,32097543.0,0.0,0.0,0.0,0.0,8782.0,22939.0,1542906804.153
3.121,3.901,90.507,0.0,0.0,2.471,16306471.0,30280094.0,0.0,4096.0,0.0,0.0,8413.0,21747.0,1542906805.153
3.581,4.476,89.258,0.0,0.0,2.685,16987166.0,31504945.0,0.0,0.0,0.0,0.0,8701.0,22665.0,1542906806.154
3.708,4.731,88.619,0.0,0.0,2.941,16860322.0,31316165.0,0.0,0.0,0.0,0.0,8608.0,22441.0,1542906807.153
2.956,3.728,90.103,0.0,0.0,3.213,17458701.0,32387234.0,0.0,0.0,0.0,0.0,8808.0,23021.0,1542906808.153
3.081,3.723,90.116,0.0,0.0,3.081,16421714.0,30475243.0,0.0,0.0,0.0,0.0,8320.0,21720.0,1542906809.154
2.956,3.985,91.003,0.0,0.0,2.057,15706949.0,29162479.0,0.0,0.0,0.0,0.0,7939.0,20575.0,1542906810.154
3.061,4.847,89.541,0.0,0.0,2.551,17222670.0,31943892.0,0.0,0.0,0.0,0.0,8612.0,22469.0,1542906811.153
3.694,4.459,89.554,0.0,0.0,2.293,16900593.0,31358929.0,0.0,0.0,0.0,0.0,8435.0,22045.0,1542906812.153
3.581,3.708,89.642,0.0,0.0,3.069,15656054.0,29054375.0,0.0,0.0,0.0,0.0,7906.0,20636.0,1542906813.153
2.953,3.979,90.244,0.0,0.0,2.824,16767330.0,31139608.0,0.0,0.0,0.0,0.0,8378.0,21907.0,1542906814.153
3.522,4.906,88.931,0.0,0.0,2.642,15686410.0,29087137.0,0.0,0.0,0.0,0.0,7977.0,20846.0,1542906815.153
3.077,4.615,89.359,0.0,0.0,2.949,16967356.0,31514324.0,0.0,0.0,0.0,0.0,8594.0,22335.0,1542906816.153
2.423,3.954,88.138,2.934,0.0,2.551,14261520.0,26464092.0,0.0,0.0,0.0,0.0,7197.0,18899.0,1542906817.154
3.053,4.071,88.295,2.036,0.0,2.545,14359998.0,26702932.0,0.0,40960.0,0.0,0.0,7240.0,18975.0,1542906818.153
5.039,4.005,88.630,0.0,0.0,2.326,15873129.0,29472593.0,0.0,0.0,0.0,0.0,8072.0,21041.0,1542906819.153
3.444,4.337,89.158,0.0,0.0,3.061,16517354.0,30653576.0,0.0,0.0,0.0,0.0,8234.0,21605.0,1542906820.153
2.692,3.718,90.769,0.0,0.0,2.821,15093073.0,28043372.0,0.0,0.0,0.0,0.0,7559.0,19871.0,1542906821.153
3.218,3.475,90.734,0.0,0.0,2.574,15422420.0,28619535.0,0.0,0.0,0.0,0.0,7807.0,20369.0,1542906822.153
3.576,3.831,89.527,0.0,0.0,3.065,16280811.0,30230756.0,0.0,0.0,0.0,0.0,8351.0,21628.0,1542906823.153
2.937,4.470,90.549,0.0,0.0,2.043,15471166.0,28736200.0,0.0,0.0,0.0,0.0,7888.0,20416.0,1542906824.153
3.817,4.198,88.677,0.0,0.0,3.308,16279461.0,30218016.0,0.0,20480.0,0.0,0.0,8175.0,21478.0,1542906825.153
