"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Middleware1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n -d -g -y --output dstat_mw1_ratio_1:9_vc_2_worker_64_rep_3_sharded_false.csv -T 1 60",,,,"Date:","22 Nov 2018 12:58:27 UTC"

"total cpu usage",,,,,,"net/total",,"dsk/total",,"paging",,"system",,"epoch"
2.414,3.050,92.884,0.0,0.0,1.652,15063956.0,17365384.0,0.0,0.0,0.0,0.0,6723.0,18698.0,1542891542.535
3.038,2.911,92.025,0.0,0.0,2.025,15768072.0,18169890.0,0.0,0.0,0.0,0.0,7098.0,19682.0,1542891543.535
3.616,3.741,90.524,0.0,0.0,2.120,15869515.0,18273492.0,0.0,0.0,0.0,0.0,7150.0,19754.0,1542891544.535
2.551,2.806,92.730,0.0,0.0,1.913,15231161.0,17566922.0,0.0,0.0,0.0,0.0,6791.0,18952.0,1542891545.535
2.635,3.764,91.092,0.0,0.0,2.509,16032181.0,18479666.0,0.0,0.0,0.0,0.0,7203.0,19917.0,1542891546.535
2.157,3.046,92.640,0.0,0.0,2.157,14878935.0,17135709.0,0.0,0.0,0.0,0.0,6654.0,18546.0,1542891547.535
3.023,3.652,91.058,0.0,0.0,2.267,16137316.0,18605629.0,0.0,0.0,0.0,0.0,7296.0,20205.0,1542891548.535
2.652,3.283,91.793,0.0,0.0,2.273,15676824.0,18062089.0,0.0,0.0,0.0,0.0,7080.0,19467.0,1542891549.535
2.545,2.799,92.875,0.0,0.0,1.781,15050702.0,17348681.0,0.0,0.0,0.0,0.0,6711.0,18691.0,1542891550.535
2.911,3.418,91.646,0.0,0.0,2.025,15996743.0,18421330.0,0.0,0.0,0.0,0.0,7140.0,19893.0,1542891551.535
3.026,3.279,92.055,0.0,0.0,1.639,15284939.0,17626947.0,0.0,0.0,0.0,0.0,6876.0,19056.0,1542891552.535
3.133,3.634,91.228,0.0,0.0,2.005,15244188.0,17572572.0,0.0,0.0,0.0,0.0,6845.0,18928.0,1542891553.535
2.774,3.405,91.803,0.0,0.0,2.018,15154487.0,17459529.0,0.0,0.0,0.0,0.0,6838.0,18949.0,1542891554.535
2.889,3.643,90.704,0.251,0.0,2.513,16244650.0,18729067.0,0.0,151552.0,0.0,0.0,7451.0,20371.0,1542891555.535
2.270,3.405,91.803,0.0,0.0,2.522,15474026.0,17835216.0,0.0,0.0,0.0,0.0,6872.0,19168.0,1542891556.535
2.273,3.283,92.172,0.0,0.0,2.273,14767556.0,17027622.0,0.0,0.0,0.0,0.0,6634.0,18499.0,1542891557.535
2.535,3.802,92.142,0.0,0.0,1.521,15758015.0,18150593.0,0.0,0.0,0.0,0.0,7088.0,19641.0,1542891558.535
2.632,3.634,91.855,0.0,0.0,1.880,14266676.0,16453056.0,0.0,0.0,0.0,0.0,6431.0,17888.0,1542891559.535
2.411,2.792,92.640,0.0,0.0,2.157,13911785.0,16031348.0,0.0,0.0,0.0,0.0,6298.0,17426.0,1542891560.535
2.049,2.817,93.086,0.0,0.0,2.049,15351733.0,17688411.0,0.0,0.0,0.0,0.0,6899.0,19177.0,1542891561.535
2.900,3.405,91.929,0.0,0.0,1.765,14527687.0,16746006.0,0.0,0.0,0.0,0.0,6576.0,18331.0,1542891562.535
3.026,3.531,91.551,0.0,0.0,1.892,15412131.0,17759217.0,0.0,0.0,0.0,0.0,6920.0,19139.0,1542891563.535
2.028,3.042,92.649,0.0,0.0,2.281,14933773.0,17227021.0,0.0,0.0,0.0,0.0,6675.0,18623.0,1542891564.535
2.915,3.042,91.762,0.0,0.0,2.281,16054522.0,18490496.0,0.0,0.0,0.0,0.0,7267.0,20105.0,1542891565.535
2.985,3.731,90.547,0.0,0.0,2.736,15164629.0,17485197.0,0.0,0.0,0.0,0.0,6908.0,18832.0,1542891566.535
2.149,3.540,91.656,0.0,0.0,2.655,15937665.0,18362603.0,0.0,0.0,0.0,0.0,7216.0,20101.0,1542891567.535
