"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Middleware1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n -d -g -y --output dstat_mw1_ratio_1:3_vc_2_worker_64_rep_2_sharded_false.csv -T 1 60",,,,"Date:","22 Nov 2018 12:34:53 UTC"

"total cpu usage",,,,,,"net/total",,"dsk/total",,"paging",,"system",,"epoch"
3.153,3.026,91.551,0.0,0.0,2.270,14653603.0,20828571.0,0.0,0.0,0.0,0.0,7068.0,19115.0,1542890136.483
2.886,4.015,90.715,0.0,0.0,2.384,14841424.0,21110689.0,0.0,0.0,0.0,0.0,7123.0,19343.0,1542890137.483
2.767,3.648,90.818,0.0,0.0,2.767,15522152.0,22059996.0,0.0,0.0,0.0,0.0,7309.0,19902.0,1542890138.483
3.141,3.894,90.201,0.0,0.0,2.764,16462269.0,23363031.0,0.0,0.0,0.0,0.0,7731.0,21075.0,1542890139.483
3.065,2.937,91.443,0.0,0.0,2.554,16269391.0,23124516.0,0.0,0.0,0.0,0.0,7759.0,21057.0,1542890140.483
2.919,2.919,91.624,0.0,0.0,2.538,15458011.0,21964479.0,0.0,0.0,0.0,0.0,7286.0,19841.0,1542890141.483
3.639,3.513,90.088,0.0,0.0,2.760,15880435.0,22562863.0,0.0,0.0,0.0,0.0,7570.0,20572.0,1542890142.483
2.571,2.828,92.288,0.0,0.0,2.314,15815037.0,22466630.0,0.0,0.0,0.0,0.0,7501.0,20385.0,1542890143.483
2.405,3.418,91.899,0.0,0.0,2.278,14558170.0,20685600.0,0.0,0.0,0.0,0.0,6930.0,18949.0,1542890144.483
2.548,3.567,91.465,0.0,0.0,2.420,16285488.0,23151064.0,0.0,0.0,0.0,0.0,7729.0,21140.0,1542890145.483
3.015,4.020,89.824,0.0,0.0,3.141,16409223.0,23293836.0,0.0,0.0,0.0,0.0,7805.0,21453.0,1542890146.483
2.427,3.321,92.082,0.0,0.0,2.171,15447887.0,21962342.0,0.0,0.0,0.0,0.0,7373.0,20126.0,1542890147.483
3.388,3.639,89.837,0.0,0.0,3.137,16933465.0,24054408.0,0.0,0.0,0.0,0.0,7970.0,21782.0,1542890148.483
2.792,4.061,90.990,0.0,0.0,2.157,16295514.0,23136254.0,0.0,0.0,0.0,0.0,7772.0,21028.0,1542890149.483
2.803,2.675,91.847,0.0,0.0,2.675,15148237.0,21549454.0,0.0,0.0,0.0,0.0,7248.0,19666.0,1542890150.483
2.945,3.329,91.805,0.0,0.0,1.921,16407881.0,23303049.0,0.0,0.0,0.0,0.0,7831.0,21138.0,1542890151.483
3.189,2.934,91.199,0.0,0.0,2.679,15932016.0,22623895.0,0.0,0.0,0.0,0.0,7578.0,20561.0,1542890152.483
2.290,2.926,91.985,0.0,0.0,2.799,14745476.0,20977120.0,0.0,0.0,0.0,0.0,6981.0,18943.0,1542890153.483
