"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Middleware1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n -d -g -y --output dstat_mw1_ratio_0:1_vc_24_worker_64_rep_3.csv -T 1 80",,,,"Date:","07 Dec 2018 00:00:21 UTC"

"total cpu usage",,,,,,"net/total",,"dsk/total",,"paging",,"system",,"epoch"
2.149,2.781,94.058,0.0,0.0,1.011,13139259.0,12943435.0,0.0,0.0,0.0,0.0,1105.0,5406.0,1544140842.494
2.778,2.652,93.434,0.0,0.0,1.136,13335478.0,13123187.0,0.0,0.0,0.0,0.0,1174.0,5577.0,1544140843.494
1.160,1.933,96.005,0.0,0.0,0.902,13129772.0,12924129.0,0.0,0.0,0.0,0.0,1124.0,5282.0,1544140844.494
2.025,2.785,94.304,0.0,0.0,0.886,13345285.0,13143296.0,0.0,0.0,0.0,0.0,1083.0,5401.0,1544140845.494
2.267,2.519,93.829,0.0,0.0,1.385,13130433.0,12933292.0,0.0,0.0,0.0,0.0,1210.0,5585.0,1544140846.494
2.528,2.149,93.679,0.0,0.0,1.643,13336532.0,13135529.0,0.0,0.0,0.0,0.0,1210.0,5493.0,1544140847.494
2.038,2.930,94.013,0.0,0.0,1.019,13137991.0,12938260.0,0.0,0.0,0.0,0.0,1132.0,5274.0,1544140848.494
2.642,2.264,93.962,0.0,0.0,1.132,13133444.0,12937656.0,0.0,0.0,0.0,0.0,1167.0,5335.0,1544140849.494
2.390,3.019,93.082,0.0,0.0,1.509,13333049.0,13125313.0,0.0,32768.0,0.0,0.0,1247.0,5498.0,1544140850.494
3.342,2.185,93.445,0.0,0.0,1.028,13138007.0,12921678.0,0.0,0.0,0.0,0.0,1526.0,5935.0,1544140851.494
2.908,2.781,93.173,0.0,0.0,1.138,13134406.0,12942905.0,0.0,0.0,0.0,0.0,1385.0,5821.0,1544140852.494
1.774,2.408,94.297,0.0,0.0,1.521,13128010.0,12920482.0,0.0,0.0,0.0,0.0,1233.0,5523.0,1544140853.494
3.023,2.771,92.821,0.0,0.0,1.385,13346255.0,13147803.0,0.0,0.0,0.0,0.0,1341.0,5841.0,1544140854.494
2.023,2.781,94.311,0.0,0.0,0.885,13132917.0,12934202.0,0.0,9056256.0,0.0,0.0,1072.0,5220.0,1544140855.494
2.516,3.648,93.333,0.0,0.0,0.503,13128612.0,12923366.0,0.0,0.0,0.0,0.0,1200.0,5446.0,1544140856.494
2.155,2.155,94.423,0.0,0.0,1.267,13346024.0,13136633.0,0.0,0.0,0.0,0.0,1197.0,5541.0,1544140857.494
1.779,2.795,94.028,0.0,0.0,1.398,13747904.0,13531534.0,0.0,0.0,0.0,0.0,1345.0,5741.0,1544140858.494
1.781,2.036,94.911,0.0,0.0,1.272,13127029.0,12921110.0,0.0,0.0,0.0,0.0,1147.0,5348.0,1544140859.494
2.036,2.545,94.656,0.0,0.0,0.763,13139889.0,12935238.0,0.0,0.0,0.0,0.0,1178.0,5388.0,1544140860.494
1.671,1.928,95.116,0.0,0.0,1.285,13132896.0,12928703.0,0.0,0.0,0.0,0.0,1285.0,5711.0,1544140861.494
1.894,2.778,94.066,0.0,0.0,1.263,13128069.0,12921208.0,0.0,0.0,0.0,0.0,1214.0,5546.0,1544140862.494
2.261,2.889,93.342,0.0,0.0,1.508,13138058.0,12929759.0,0.0,0.0,0.0,0.0,1175.0,5463.0,1544140863.494
2.041,1.913,94.770,0.0,0.0,1.276,13132690.0,12934883.0,0.0,0.0,0.0,0.0,1217.0,5514.0,1544140864.494
1.392,2.658,94.304,0.0,0.0,1.646,13334209.0,13128811.0,0.0,0.0,0.0,0.0,1143.0,5418.0,1544140865.494
1.896,2.149,93.805,0.0,0.0,2.149,13550405.0,13334951.0,0.0,0.0,0.0,0.0,1181.0,5657.0,1544140866.494
1.906,2.287,94.282,0.381,0.0,1.144,13132166.0,12931280.0,0.0,45056.0,0.0,0.0,1306.0,5707.0,1544140867.494
1.781,2.036,94.656,0.0,0.0,1.527,13543372.0,13335174.0,0.0,0.0,0.0,0.0,1153.0,5455.0,1544140868.494
2.889,2.889,93.342,0.0,0.0,0.879,13133900.0,12928080.0,0.0,0.0,0.0,0.0,1112.0,5315.0,1544140869.494
2.541,1.779,94.409,0.0,0.0,1.271,13133193.0,12938410.0,0.0,0.0,0.0,0.0,1147.0,5367.0,1544140870.494
2.276,2.781,93.932,0.0,0.0,1.011,13337605.0,13133851.0,0.0,0.0,0.0,0.0,1333.0,5771.0,1544140871.494
1.894,2.904,93.939,0.0,0.0,1.263,13133851.0,12925503.0,0.0,0.0,0.0,0.0,1114.0,5383.0,1544140872.494
2.278,2.785,94.051,0.0,0.0,0.886,13338551.0,13129755.0,0.0,0.0,0.0,0.0,1274.0,5666.0,1544140873.494
2.157,2.538,94.416,0.0,0.0,0.888,13352322.0,13145950.0,0.0,0.0,0.0,0.0,1298.0,5707.0,1544140874.494
2.267,2.771,93.325,0.0,0.0,1.637,13113154.0,12907010.0,0.0,0.0,0.0,0.0,1319.0,5681.0,1544140875.494
2.025,2.658,93.797,0.0,0.0,1.519,13338633.0,13125798.0,0.0,0.0,0.0,0.0,1172.0,5462.0,1544140876.494
2.028,2.788,94.170,0.0,0.0,1.014,13335980.0,13129679.0,0.0,0.0,0.0,0.0,1223.0,5542.0,1544140877.494
1.913,2.168,95.153,0.0,0.0,0.765,13134405.0,12934222.0,0.0,0.0,0.0,0.0,1026.0,5146.0,1544140878.494
1.906,2.414,94.917,0.0,0.0,0.762,13132307.0,12920552.0,0.0,0.0,0.0,0.0,1191.0,5411.0,1544140879.494
1.913,2.168,95.026,0.0,0.0,0.893,13132721.0,12929428.0,0.0,0.0,0.0,0.0,1184.0,5366.0,1544140880.494
2.396,2.396,93.821,0.0,0.0,1.387,13132628.0,12925306.0,0.0,20480.0,0.0,0.0,1169.0,5437.0,1544140881.494
1.779,1.779,94.790,0.0,0.0,1.652,13134157.0,12925149.0,0.0,0.0,0.0,0.0,1231.0,5445.0,1544140882.494
2.270,2.522,93.947,0.0,0.0,1.261,13133129.0,12938463.0,0.0,0.0,0.0,0.0,1236.0,5475.0,1544140883.494
2.030,2.538,94.162,0.0,0.0,1.269,13132870.0,12929744.0,0.0,0.0,0.0,0.0,1185.0,5359.0,1544140884.494
2.525,2.273,94.318,0.0,0.0,0.884,13132447.0,12925217.0,0.0,0.0,0.0,0.0,1096.0,5262.0,1544140885.494
2.250,3.875,92.625,0.0,0.0,1.250,13133886.0,12928735.0,0.0,8253440.0,0.0,0.0,1290.0,5705.0,1544140886.494
2.405,2.152,94.177,0.0,0.0,1.266,13341391.0,13134539.0,0.0,0.0,0.0,0.0,1155.0,5487.0,1544140887.494
2.166,2.038,94.650,0.0,0.0,1.146,13131722.0,12926501.0,0.0,0.0,0.0,0.0,1209.0,5438.0,1544140888.494
2.046,1.918,95.269,0.0,0.0,0.767,13402073.0,13194699.0,0.0,0.0,0.0,0.0,1176.0,5510.0,1544140889.494
1.899,2.658,94.430,0.0,0.0,1.013,13135707.0,12933543.0,0.0,0.0,0.0,0.0,1180.0,5475.0,1544140890.494
1.896,2.781,93.932,0.0,0.0,1.391,13332151.0,13116161.0,0.0,0.0,0.0,0.0,1208.0,5539.0,1544140891.494
2.276,2.528,94.185,0.0,0.0,1.011,13133577.0,12926481.0,0.0,0.0,0.0,0.0,1196.0,5407.0,1544140892.494
2.778,2.273,94.066,0.0,0.0,0.884,13139260.0,12937028.0,0.0,0.0,0.0,0.0,1070.0,5239.0,1544140893.494
2.513,3.141,93.719,0.0,0.0,0.628,13125833.0,12911861.0,0.0,0.0,0.0,0.0,1173.0,5409.0,1544140894.494
2.287,2.033,94.663,0.0,0.0,1.017,13336534.0,13123069.0,0.0,0.0,0.0,0.0,1201.0,5599.0,1544140895.494
3.030,1.894,93.687,0.0,0.0,1.389,13140075.0,12933313.0,0.0,0.0,0.0,0.0,1212.0,5526.0,1544140896.494
1.660,2.299,94.636,0.383,0.0,1.022,13332796.0,13126892.0,0.0,32768.0,0.0,0.0,1298.0,5673.0,1544140897.494
1.394,2.155,94.297,0.0,0.0,2.155,13133159.0,12936165.0,0.0,0.0,0.0,0.0,1234.0,5513.0,1544140898.494
2.015,3.149,93.829,0.0,0.0,1.008,13138313.0,12928594.0,0.0,0.0,0.0,0.0,1073.0,5200.0,1544140899.494
2.003,3.004,93.367,0.0,0.0,1.627,13128597.0,12927847.0,0.0,0.0,0.0,0.0,1198.0,5451.0,1544140900.494
2.273,2.778,94.066,0.0,0.0,0.884,13128228.0,12914420.0,0.0,36864.0,0.0,0.0,1214.0,5459.0,1544140901.494
