"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Middleware1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n -d -g -y --output dstat_mw1_ratio_1:3_vc_2_worker_64_rep_2_sharded_true.csv -T 1 90",,,,"Date:","21 Nov 2018 18:14:15 UTC"

"total cpu usage",,,,,,"net/total",,"dsk/total",,"paging",,"system",,"epoch"
4.280,6.096,86.770,0.0,0.0,2.853,14480849.0,20550549.0,0.0,0.0,0.0,0.0,6936.0,18318.0,1542824067.205
4.830,3.786,89.034,0.0,0.0,2.350,13785065.0,19626759.0,0.0,0.0,0.0,0.0,6541.0,17220.0,1542824068.204
4.798,5.682,86.111,0.0,0.0,3.409,14363112.0,20399544.0,0.0,0.0,0.0,0.0,6895.0,18267.0,1542824069.204
4.353,5.122,86.300,1.280,0.0,2.945,14366484.0,20438398.0,0.0,86016.0,0.0,0.0,6893.0,18118.0,1542824070.204
4.744,5.128,87.436,0.0,0.0,2.692,14587961.0,20726673.0,0.0,73728.0,0.0,0.0,7024.0,18414.0,1542824071.204
5.350,5.350,86.242,0.0,0.0,3.057,14985604.0,21315737.0,0.0,0.0,0.0,0.0,7279.0,18868.0,1542824072.207
5.592,5.202,86.476,0.0,0.0,2.731,14079396.0,20001016.0,0.0,0.0,0.0,0.0,6843.0,17850.0,1542824073.204
5.115,4.987,87.596,0.0,0.0,2.302,13967092.0,19867953.0,0.0,0.0,0.0,0.0,6705.0,17607.0,1542824074.205
5.949,5.949,85.316,0.0,0.0,2.785,13872108.0,19731302.0,0.0,0.0,0.0,0.0,6737.0,17519.0,1542824075.204
4.891,5.148,87.130,0.0,0.0,2.831,14196294.0,20177215.0,0.0,16384.0,0.0,0.0,6857.0,18056.0,1542824076.204
5.277,4.891,87.259,0.0,0.0,2.574,14131837.0,20091954.0,0.0,0.0,0.0,0.0,6785.0,17810.0,1542824077.204
4.376,5.148,87.516,0.0,0.0,2.960,15061227.0,21412802.0,0.0,0.0,0.0,0.0,7154.0,19005.0,1542824078.204
4.359,4.359,87.564,0.0,0.0,3.718,14855077.0,21112642.0,0.0,0.0,0.0,0.0,7144.0,18815.0,1542824079.204
4.365,5.135,88.575,0.0,0.0,1.926,13530653.0,19221243.0,0.0,0.0,0.0,0.0,6421.0,17084.0,1542824080.204
4.651,4.134,88.372,0.0,0.0,2.842,14417483.0,20509020.0,0.0,0.0,0.0,0.0,6868.0,18177.0,1542824081.204
5.357,4.974,86.735,0.0,0.0,2.934,14472488.0,20578361.0,0.0,0.0,0.0,0.0,6910.0,18373.0,1542824082.204
4.994,4.994,87.452,0.0,0.0,2.561,14767494.0,20978269.0,0.0,0.0,0.0,0.0,6965.0,18616.0,1542824083.204
5.405,4.376,87.902,0.0,0.0,2.317,14527494.0,20678503.0,0.0,0.0,0.0,0.0,6914.0,18404.0,1542824084.204
5.065,4.026,88.442,0.0,0.0,2.468,14725835.0,20938581.0,0.0,0.0,0.0,0.0,7014.0,18721.0,1542824085.204
4.348,4.987,87.724,0.128,0.0,2.813,13996276.0,19898727.0,0.0,8216576.0,0.0,0.0,6655.0,17704.0,1542824086.204
4.994,5.122,87.196,0.0,0.0,2.689,15148590.0,21517042.0,0.0,0.0,0.0,0.0,7276.0,19145.0,1542824087.204
4.108,5.135,87.677,0.0,0.0,3.081,14417771.0,20494493.0,0.0,0.0,0.0,0.0,6850.0,18211.0,1542824088.204
5.203,5.076,86.675,0.0,0.0,3.046,14514173.0,20637081.0,0.0,0.0,0.0,0.0,6901.0,18287.0,1542824089.204
4.586,4.968,87.134,0.0,0.0,3.312,14317206.0,20363815.0,0.0,0.0,0.0,0.0,6890.0,18190.0,1542824090.204
4.510,4.768,87.629,0.0,0.0,3.093,14194039.0,20177115.0,0.0,0.0,0.0,0.0,6801.0,18006.0,1542824091.205
4.799,5.058,88.457,0.0,0.0,1.686,14091817.0,20039160.0,0.0,0.0,0.0,0.0,6685.0,17839.0,1542824092.204
4.645,4.774,87.484,0.0,0.0,3.097,14944024.0,21236206.0,0.0,0.0,0.0,0.0,7078.0,18960.0,1542824093.204
4.499,4.370,88.175,0.0,0.0,2.956,14513093.0,20639495.0,0.0,0.0,0.0,0.0,6871.0,18342.0,1542824094.204
4.545,4.156,88.442,0.0,0.0,2.857,15082281.0,21424513.0,0.0,0.0,0.0,0.0,7156.0,19154.0,1542824095.204
4.359,5.0,87.564,0.0,0.0,3.077,14469204.0,20581947.0,0.0,0.0,0.0,0.0,6807.0,18409.0,1542824096.204
5.230,5.740,86.607,0.0,0.0,2.423,14842777.0,21108931.0,0.0,0.0,0.0,0.0,7108.0,18780.0,1542824097.204
3.979,5.006,88.062,0.0,0.0,2.953,14159517.0,20122172.0,0.0,0.0,0.0,0.0,6738.0,18059.0,1542824098.205
4.859,4.859,86.957,0.0,0.0,3.325,14990062.0,21301920.0,0.0,0.0,0.0,0.0,7097.0,18999.0,1542824099.204
4.884,4.627,87.275,0.257,0.0,2.956,14899167.0,21189859.0,0.0,49152.0,0.0,0.0,7093.0,18995.0,1542824100.204
5.357,4.209,87.628,0.0,0.0,2.806,14059199.0,19999474.0,0.0,4096.0,0.0,0.0,6648.0,17682.0,1542824101.204
4.962,4.071,88.295,0.0,0.0,2.672,12819239.0,18234996.0,0.0,0.0,0.0,0.0,6033.0,16150.0,1542824102.204
3.979,5.135,88.575,0.0,0.0,2.311,13988451.0,19887693.0,0.0,0.0,0.0,0.0,6590.0,17612.0,1542824103.204
4.645,4.903,88.129,0.0,0.0,2.323,14313832.0,20347532.0,0.0,0.0,0.0,0.0,6848.0,18040.0,1542824104.204
4.987,4.731,86.957,0.0,0.0,3.325,14890570.0,21173617.0,0.0,0.0,0.0,0.0,7116.0,18979.0,1542824105.204
4.156,4.026,89.221,0.0,0.0,2.597,14416450.0,20478048.0,0.0,0.0,0.0,0.0,6818.0,18269.0,1542824106.204
4.774,4.774,87.742,0.0,0.0,2.710,14396282.0,20470759.0,0.0,0.0,0.0,0.0,6906.0,18324.0,1542824107.205
4.365,4.750,88.575,0.0,0.0,2.311,13953529.0,19858623.0,0.0,0.0,0.0,0.0,6606.0,17517.0,1542824108.204
5.128,4.615,88.077,0.0,0.0,2.179,14386062.0,20457189.0,0.0,0.0,0.0,0.0,6879.0,18273.0,1542824109.205
5.256,4.615,87.692,0.0,0.0,2.436,14731830.0,20934655.0,0.0,0.0,0.0,0.0,7026.0,18576.0,1542824110.205
4.922,4.275,88.342,0.0,0.0,2.461,15044671.0,21381694.0,0.0,0.0,0.0,0.0,7213.0,19076.0,1542824111.204
5.032,3.742,87.613,0.0,0.0,3.613,14803488.0,21059727.0,0.0,0.0,0.0,0.0,7069.0,18845.0,1542824112.204
4.750,5.135,87.548,0.0,0.0,2.567,14419669.0,20498672.0,0.0,0.0,0.0,0.0,6922.0,18443.0,1542824113.204
4.145,4.404,89.637,0.0,0.0,1.813,13598906.0,19343892.0,0.0,0.0,0.0,0.0,6422.0,17144.0,1542824114.204
5.175,3.881,88.357,0.0,0.0,2.587,15176236.0,21572400.0,0.0,0.0,0.0,0.0,7261.0,19264.0,1542824115.205
5.223,4.586,87.006,0.0,0.0,3.185,14740141.0,20922238.0,0.0,0.0,0.0,0.0,7058.0,18716.0,1542824116.204
5.128,4.615,87.436,0.0,0.0,2.821,14763005.0,20987659.0,0.0,8830976.0,0.0,0.0,6972.0,18726.0,1542824117.204
4.633,5.019,87.902,0.0,0.0,2.445,14026910.0,19955848.0,0.0,0.0,0.0,0.0,6780.0,18003.0,1542824118.205
4.528,4.528,87.840,0.0,0.0,3.105,13914444.0,19788099.0,0.0,0.0,0.0,0.0,6722.0,17809.0,1542824119.204
5.725,4.962,86.641,0.0,0.0,2.672,14075942.0,19992812.0,0.0,0.0,0.0,0.0,6762.0,17929.0,1542824120.204
4.129,4.903,88.387,0.0,0.0,2.581,13836004.0,19689945.0,0.0,0.0,0.0,0.0,6688.0,17712.0,1542824121.204
5.492,4.981,86.845,0.0,0.0,2.682,13600391.0,19337473.0,0.0,0.0,0.0,0.0,6558.0,17361.0,1542824122.204
4.731,4.859,87.596,0.0,0.0,2.813,14002530.0,19901501.0,0.0,0.0,0.0,0.0,6674.0,17794.0,1542824123.204
3.896,4.545,89.740,0.0,0.0,1.818,13745415.0,19543035.0,0.0,0.0,0.0,0.0,6489.0,17369.0,1542824124.204
4.258,4.903,88.387,0.0,0.0,2.452,13693406.0,19497792.0,0.0,0.0,0.0,0.0,6582.0,17625.0,1542824125.204
3.594,4.878,88.832,0.0,0.0,2.696,13271238.0,18885537.0,0.0,0.0,0.0,0.0,6349.0,16932.0,1542824126.205
5.210,5.210,86.023,0.0,0.0,3.558,14669260.0,20858176.0,0.0,0.0,0.0,0.0,7124.0,18929.0,1542824127.204
4.264,5.168,88.501,0.0,0.0,2.067,14237900.0,20234510.0,0.0,0.0,0.0,0.0,6831.0,18310.0,1542824128.204
5.109,4.853,87.612,0.0,0.0,2.427,13840074.0,19675921.0,0.0,0.0,0.0,0.0,6644.0,17609.0,1542824129.204
4.231,4.744,87.436,0.256,0.0,3.333,14495267.0,20601034.0,0.0,57344.0,0.0,0.0,6909.0,18485.0,1542824130.204
4.178,4.178,89.164,0.0,0.0,2.480,14504798.0,20643525.0,0.0,0.0,0.0,0.0,6997.0,18392.0,1542824131.205
4.231,5.769,87.436,0.0,0.0,2.564,14816207.0,21034029.0,0.0,61440.0,0.0,0.0,7039.0,18639.0,1542824132.205
5.072,4.031,88.817,0.0,0.0,2.081,14300244.0,20358896.0,0.0,0.0,0.0,0.0,6814.0,18115.0,1542824133.204
4.872,5.0,87.692,0.0,0.0,2.436,14299496.0,20328153.0,0.0,0.0,0.0,0.0,6785.0,18068.0,1542824134.204
4.847,5.867,87.117,0.0,0.0,2.168,14627088.0,20800840.0,0.0,0.0,0.0,0.0,6959.0,18696.0,1542824135.204
4.231,4.744,87.821,0.0,0.0,3.205,14207907.0,20188819.0,0.0,0.0,0.0,0.0,6788.0,18007.0,1542824136.204
5.155,4.253,88.015,0.0,0.0,2.577,13718213.0,19501860.0,0.0,0.0,0.0,0.0,6585.0,17462.0,1542824137.204
4.145,4.404,88.860,0.0,0.0,2.591,13536036.0,19265290.0,0.0,0.0,0.0,0.0,6433.0,17062.0,1542824138.204
3.756,4.793,88.472,0.0,0.0,2.979,14558459.0,20693157.0,0.0,0.0,0.0,0.0,6987.0,18576.0,1542824139.204
5.357,4.464,87.628,0.0,0.0,2.551,13881872.0,19739706.0,0.0,0.0,0.0,0.0,6540.0,17472.0,1542824140.204
3.675,4.068,90.289,0.0,0.0,1.969,13472449.0,19179860.0,0.0,0.0,0.0,0.0,6431.0,17180.0,1542824141.204
5.236,4.598,87.356,0.0,0.0,2.810,14398642.0,20464850.0,0.0,0.0,0.0,0.0,6832.0,18052.0,1542824142.204
6.472,4.949,86.294,0.0,0.0,2.284,14036708.0,19941602.0,0.0,0.0,0.0,0.0,6758.0,17921.0,1542824143.205
4.793,4.404,88.601,0.0,0.0,2.202,14236064.0,20258037.0,0.0,0.0,0.0,0.0,6789.0,18082.0,1542824144.204
4.359,5.128,87.949,0.0,0.0,2.564,14154292.0,20121219.0,0.0,0.0,0.0,0.0,6778.0,17995.0,1542824145.204
