"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Middleware1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n -d -g -y --output dstat_mw1_ratio_1:0_vc_1_worker_32_rep_1.csv -T 1 80",,,,"Date:","07 Dec 2018 08:40:01 UTC"

"total cpu usage",,,,,,"net/total",,"dsk/total",,"paging",,"system",,"epoch"
1.781,2.036,95.674,0.0,0.0,0.509,6922811.0,6721541.0,0.0,0.0,0.0,0.0,2896.0,8952.0,1544172048.213
2.015,2.519,94.710,0.0,0.0,0.756,6982395.0,6785026.0,0.0,0.0,0.0,0.0,2967.0,9121.0,1544172049.213
2.427,1.405,95.402,0.0,0.0,0.766,7689935.0,7455428.0,0.0,0.0,0.0,0.0,3227.0,9899.0,1544172050.213
2.522,2.270,94.578,0.0,0.0,0.631,7286459.0,7070402.0,0.0,0.0,0.0,0.0,3184.0,9388.0,1544172051.213
1.658,1.531,96.046,0.0,0.0,0.765,7035995.0,6833685.0,0.0,0.0,0.0,0.0,3041.0,8998.0,1544172052.213
2.538,1.777,94.924,0.0,0.0,0.761,7801451.0,7571975.0,0.0,0.0,0.0,0.0,3321.0,10123.0,1544172053.213
1.643,2.402,94.817,0.0,0.0,1.138,7380096.0,7173452.0,0.0,0.0,0.0,0.0,3196.0,9558.0,1544172054.213
1.913,1.786,96.046,0.0,0.0,0.255,7197096.0,6987488.0,0.0,0.0,0.0,0.0,3126.0,9220.0,1544172055.213
1.788,1.916,95.785,0.0,0.0,0.511,7399172.0,7176213.0,0.0,0.0,0.0,0.0,3173.0,9538.0,1544172056.213
2.405,2.025,94.937,0.0,0.0,0.633,7446969.0,7233573.0,0.0,0.0,0.0,0.0,3167.0,9518.0,1544172057.213
2.658,2.405,94.304,0.0,0.0,0.633,7523322.0,7308396.0,0.0,0.0,0.0,0.0,3098.0,9683.0,1544172058.213
2.284,2.792,94.162,0.0,0.0,0.761,8109547.0,7871088.0,0.0,0.0,0.0,0.0,3350.0,10472.0,1544172059.213
1.911,1.911,95.669,0.0,0.0,0.510,6888603.0,6676310.0,0.0,0.0,0.0,0.0,2938.0,8939.0,1544172060.213
2.423,1.531,95.536,0.0,0.0,0.510,7313264.0,7112925.0,0.0,0.0,0.0,0.0,3011.0,9414.0,1544172061.213
2.638,2.136,94.221,0.0,0.0,1.005,7216243.0,6997261.0,0.0,0.0,0.0,0.0,3061.0,9378.0,1544172062.213
1.656,2.166,95.287,0.0,0.0,0.892,7147702.0,6940001.0,0.0,0.0,0.0,0.0,3038.0,9223.0,1544172063.213
2.157,1.904,94.797,0.0,0.0,1.142,7375922.0,7169012.0,0.0,0.0,0.0,0.0,3173.0,9576.0,1544172064.213
2.545,1.781,95.038,0.127,0.0,0.509,6903423.0,6698536.0,0.0,4874240.0,0.0,0.0,2982.0,8880.0,1544172065.213
2.387,2.764,94.095,0.0,0.0,0.754,7272941.0,7060356.0,0.0,0.0,0.0,0.0,3113.0,9340.0,1544172066.213
2.273,2.525,94.571,0.0,0.0,0.631,7500746.0,7282616.0,0.0,0.0,0.0,0.0,3185.0,9576.0,1544172067.213
2.922,1.652,94.536,0.254,0.0,0.635,7359357.0,7147673.0,0.0,45056.0,0.0,0.0,3158.0,9535.0,1544172068.213
1.654,2.163,95.547,0.0,0.0,0.636,6741187.0,6543209.0,0.0,0.0,0.0,0.0,2931.0,8739.0,1544172069.213
1.904,2.030,95.178,0.0,0.0,0.888,6973586.0,6771625.0,0.0,40960.0,0.0,0.0,2910.0,9050.0,1544172070.213
2.168,1.786,95.536,0.0,0.0,0.510,6964504.0,6766945.0,0.0,0.0,0.0,0.0,2991.0,8942.0,1544172071.213
1.793,1.793,95.903,0.0,0.0,0.512,7198498.0,6988691.0,0.0,0.0,0.0,0.0,3131.0,9265.0,1544172072.213
1.788,1.788,95.658,0.0,0.0,0.766,7125379.0,6912623.0,0.0,0.0,0.0,0.0,3122.0,9257.0,1544172073.213
1.536,1.921,95.519,0.0,0.0,1.024,7608361.0,7388991.0,0.0,0.0,0.0,0.0,3302.0,9667.0,1544172074.213
2.013,2.642,94.088,0.0,0.0,1.258,7162634.0,6952117.0,0.0,0.0,0.0,0.0,3131.0,9217.0,1544172075.213
1.783,1.656,95.796,0.0,0.0,0.764,6893052.0,6696152.0,0.0,0.0,0.0,0.0,2940.0,8762.0,1544172076.213
1.786,2.168,95.281,0.0,0.0,0.765,7183631.0,6967868.0,0.0,0.0,0.0,0.0,3156.0,9170.0,1544172077.213
1.788,2.043,95.530,0.0,0.0,0.639,7488634.0,7277978.0,0.0,0.0,0.0,0.0,3215.0,9660.0,1544172078.213
1.660,2.427,95.530,0.0,0.0,0.383,7134396.0,6922168.0,0.0,0.0,0.0,0.0,3091.0,9200.0,1544172079.213
2.033,1.652,95.553,0.0,0.0,0.762,6902568.0,6705448.0,0.0,0.0,0.0,0.0,2985.0,8752.0,1544172080.213
1.662,2.046,95.780,0.0,0.0,0.512,6644296.0,6442285.0,0.0,0.0,0.0,0.0,2879.0,8481.0,1544172081.213
