"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Middleware1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n -d -g -y --output dstat_mw1_ratio_0:1_vc_16_worker_8_rep_1.csv -T 1 80",,,,"Date:","07 Dec 2018 10:33:04 UTC"

"total cpu usage",,,,,,"net/total",,"dsk/total",,"paging",,"system",,"epoch"
1.623,1.998,95.506,0.0,0.0,0.874,6499875.0,6328225.0,0.0,0.0,0.0,0.0,1603.0,4486.0,1544178814.376
1.255,1.380,95.734,0.0,0.0,1.631,6436916.0,6265561.0,0.0,0.0,0.0,0.0,1630.0,4373.0,1544178815.376
1.253,1.378,95.739,0.0,0.0,1.629,6533456.0,6358269.0,0.0,0.0,0.0,0.0,1531.0,4458.0,1544178816.376
1.511,1.134,96.348,0.0,0.0,1.008,6494215.0,6328939.0,0.0,0.0,0.0,0.0,1555.0,4371.0,1544178817.376
1.144,0.762,96.950,0.0,0.0,1.144,6415060.0,6248886.0,0.0,4743168.0,0.0,0.0,1621.0,4470.0,1544178818.376
1.144,1.271,97.205,0.0,0.0,0.381,6431491.0,6260689.0,0.0,0.0,0.0,0.0,1580.0,4360.0,1544178819.376
1.752,1.627,95.494,0.0,0.0,1.126,6389712.0,6223191.0,0.0,0.0,0.0,0.0,1569.0,4443.0,1544178820.376
1.011,0.885,96.587,0.0,0.0,1.517,6600264.0,6423978.0,0.0,0.0,0.0,0.0,1677.0,4453.0,1544178821.376
1.884,1.382,95.980,0.0,0.0,0.754,6444945.0,6273552.0,0.0,0.0,0.0,0.0,1566.0,4339.0,1544178822.376
2.128,1.502,95.745,0.0,0.0,0.626,6510659.0,6336235.0,0.0,0.0,0.0,0.0,1542.0,4369.0,1544178823.376
1.136,1.263,96.591,0.0,0.0,1.010,6542158.0,6363239.0,0.0,0.0,0.0,0.0,1526.0,4344.0,1544178824.376
1.752,1.752,95.369,0.0,0.0,1.126,6516666.0,6340727.0,0.0,0.0,0.0,0.0,1701.0,4425.0,1544178825.376
1.017,0.889,97.205,0.0,0.0,0.889,6504697.0,6331203.0,0.0,0.0,0.0,0.0,1722.0,4471.0,1544178826.376
1.385,1.385,96.222,0.0,0.0,1.008,6609110.0,6426291.0,0.0,0.0,0.0,0.0,1667.0,4447.0,1544178827.376
1.884,1.508,95.226,0.0,0.0,1.382,6500085.0,6322866.0,0.0,0.0,0.0,0.0,1720.0,4638.0,1544178828.376
1.139,0.886,96.835,0.0,0.0,1.139,6498759.0,6323711.0,0.0,0.0,0.0,0.0,1560.0,4388.0,1544178829.376
2.114,1.368,95.025,0.0,0.0,1.493,6419726.0,6253489.0,0.0,0.0,0.0,0.0,1647.0,4310.0,1544178830.376
2.144,1.387,95.460,0.0,0.0,1.009,6488173.0,6314610.0,0.0,0.0,0.0,0.0,1515.0,4429.0,1544178831.376
1.515,0.884,96.591,0.0,0.0,1.010,6416545.0,6249974.0,0.0,0.0,0.0,0.0,1555.0,4343.0,1544178832.376
1.266,1.013,96.835,0.0,0.0,0.886,6412020.0,6243392.0,0.0,0.0,0.0,0.0,1637.0,4339.0,1544178833.376
1.748,1.124,95.506,0.0,0.0,1.623,6509081.0,6329424.0,0.0,0.0,0.0,0.0,1514.0,4419.0,1544178834.376
2.396,1.387,95.460,0.0,0.0,0.757,6439124.0,6270423.0,0.0,0.0,0.0,0.0,1587.0,4400.0,1544178835.376
1.508,1.759,95.729,0.0,0.0,1.005,6531518.0,6356767.0,0.0,0.0,0.0,0.0,1703.0,4589.0,1544178836.376
1.247,1.621,95.387,0.0,0.0,1.746,6462812.0,6286665.0,0.0,0.0,0.0,0.0,1568.0,4375.0,1544178837.376
2.013,1.258,95.849,0.0,0.0,0.881,6499846.0,6325407.0,0.0,0.0,0.0,0.0,1548.0,4472.0,1544178838.376
1.263,1.263,96.591,0.0,0.0,0.884,6554087.0,6377092.0,0.0,0.0,0.0,0.0,1494.0,4450.0,1544178839.376
1.389,1.136,96.465,0.0,0.0,1.010,6558361.0,6376262.0,0.0,0.0,0.0,0.0,1481.0,4432.0,1544178840.376
1.014,1.141,97.085,0.0,0.0,0.760,6482400.0,6311475.0,0.0,0.0,0.0,0.0,1473.0,4410.0,1544178841.376
1.517,1.138,96.460,0.253,0.0,0.632,6546438.0,6373648.0,0.0,45056.0,0.0,0.0,1687.0,4481.0,1544178842.376
2.013,1.132,95.849,0.0,0.0,1.006,6446357.0,6274814.0,0.0,0.0,0.0,0.0,1675.0,4645.0,1544178843.376
1.259,1.134,96.474,0.0,0.0,1.134,6446524.0,6283521.0,0.0,81920.0,0.0,0.0,1695.0,4466.0,1544178844.376
1.263,1.263,96.717,0.0,0.0,0.758,6485366.0,6311198.0,0.0,0.0,0.0,0.0,1669.0,4444.0,1544178845.376
1.759,1.508,96.106,0.0,0.0,0.628,6495744.0,6315095.0,0.0,0.0,0.0,0.0,1521.0,4406.0,1544178846.376
1.013,1.392,96.962,0.0,0.0,0.633,6554262.0,6382317.0,0.0,0.0,0.0,0.0,1599.0,4422.0,1544178847.376
1.391,0.885,96.587,0.0,0.0,1.138,6525598.0,6348789.0,0.0,0.0,0.0,0.0,1705.0,4423.0,1544178848.376
1.623,1.373,95.381,0.0,0.0,1.623,6515469.0,6339699.0,0.0,4329472.0,0.0,0.0,1553.0,4409.0,1544178849.376
1.015,0.888,97.081,0.0,0.0,1.015,6434530.0,6266378.0,0.0,0.0,0.0,0.0,1648.0,4394.0,1544178850.376
1.387,1.261,96.595,0.0,0.0,0.757,6515277.0,6339912.0,0.0,0.0,0.0,0.0,1625.0,4419.0,1544178851.376
1.752,1.502,95.745,0.0,0.0,1.001,6485374.0,6310152.0,0.0,0.0,0.0,0.0,1540.0,4329.0,1544178852.376
1.633,1.256,96.106,0.0,0.0,1.005,6443685.0,6274099.0,0.0,0.0,0.0,0.0,1608.0,4381.0,1544178853.376
1.519,1.013,96.582,0.0,0.0,0.886,6624131.0,6443414.0,0.0,0.0,0.0,0.0,1600.0,4428.0,1544178854.376
1.391,0.885,96.713,0.0,0.0,1.011,6498600.0,6323177.0,0.0,0.0,0.0,0.0,1553.0,4536.0,1544178855.376
1.141,1.267,96.958,0.0,0.0,0.634,6533560.0,6366494.0,0.0,0.0,0.0,0.0,1742.0,4494.0,1544178856.376
1.263,0.884,96.717,0.0,0.0,1.136,6416616.0,6249702.0,0.0,0.0,0.0,0.0,1620.0,4475.0,1544178857.376
1.259,1.259,96.348,0.0,0.0,1.134,6449448.0,6277655.0,0.0,0.0,0.0,0.0,1599.0,4652.0,1544178858.376
1.015,0.761,97.208,0.0,0.0,1.015,6492848.0,6317236.0,0.0,0.0,0.0,0.0,1487.0,4343.0,1544178859.376
1.263,1.010,96.717,0.0,0.0,1.010,6483979.0,6307558.0,0.0,0.0,0.0,0.0,1563.0,4461.0,1544178860.376
1.144,1.144,97.205,0.0,0.0,0.508,6521115.0,6346354.0,0.0,0.0,0.0,0.0,1531.0,4507.0,1544178861.376
1.380,1.506,96.110,0.0,0.0,1.004,6425677.0,6254609.0,0.0,0.0,0.0,0.0,1458.0,4329.0,1544178862.376
1.391,1.264,96.587,0.0,0.0,0.759,6452321.0,6280589.0,0.0,0.0,0.0,0.0,1625.0,4563.0,1544178863.376
1.384,1.509,95.975,0.0,0.0,1.132,6380927.0,6216055.0,0.0,0.0,0.0,0.0,1695.0,4473.0,1544178864.376
