"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Middleware1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n -d -g -y --output dstat_mw1_ratio_1:0_vc_24_worker_16_rep_3.csv -T 1 90",,,,"Date:","09 Nov 2018 14:01:37 UTC"

"total cpu usage",,,,,,"net/total",,"dsk/total",,"paging",,"system",,"epoch"
5.359,6.928,86.275,0.0,0.0,1.438,26068662.0,69869857.0,0.0,0.0,0.0,0.0,8154.0,28041.0,1541772169.448
5.312,5.578,87.517,0.0,0.0,1.594,26184765.0,70176176.0,0.0,0.0,0.0,0.0,8271.0,28451.0,1541772170.448
5.046,5.976,87.782,0.0,0.0,1.195,26045646.0,69820309.0,0.0,0.0,0.0,0.0,8444.0,28201.0,1541772171.448
4.430,5.101,89.262,0.0,0.0,1.208,25582990.0,68565791.0,0.0,0.0,0.0,0.0,8225.0,27630.0,1541772172.448
4.894,7.143,86.111,0.0,0.0,1.852,27122392.0,72705149.0,0.0,0.0,0.0,0.0,8516.0,29309.0,1541772173.448
4.227,7.001,87.715,0.0,0.0,1.057,25955169.0,69578062.0,0.0,0.0,0.0,0.0,8316.0,28506.0,1541772174.448
4.630,5.952,88.228,0.0,0.0,1.190,25805085.0,69214338.0,0.0,0.0,0.0,0.0,8018.0,27910.0,1541772175.448
5.277,5.805,87.731,0.0,0.0,1.187,25933922.0,69608862.0,0.0,0.0,0.0,0.0,8381.0,28340.0,1541772176.448
3.763,6.586,88.038,0.0,0.0,1.613,27067643.0,72450972.0,0.0,0.0,0.0,0.0,8529.0,29551.0,1541772177.448
4.974,6.414,87.042,0.0,0.0,1.571,25541804.0,68460140.0,0.0,0.0,0.0,0.0,8063.0,27677.0,1541772178.448
5.249,6.299,86.877,0.0,0.0,1.575,25571783.0,68518592.0,0.0,0.0,0.0,0.0,8132.0,28076.0,1541772179.448
5.898,6.684,86.107,0.0,0.0,1.311,26612334.0,71321365.0,0.0,0.0,0.0,0.0,8605.0,29089.0,1541772180.448
4.301,5.511,89.113,0.0,0.0,1.075,26025435.0,69764467.0,0.0,0.0,0.0,0.0,8132.0,28000.0,1541772181.448
5.033,5.960,87.815,0.0,0.0,1.192,26053150.0,70005875.0,0.0,0.0,0.0,0.0,8255.0,28135.0,1541772182.448
5.319,5.186,87.899,0.0,0.0,1.596,25455357.0,68082737.0,0.0,0.0,0.0,0.0,7798.0,27490.0,1541772183.448
4.521,5.984,88.165,0.0,0.0,1.330,26084292.0,69901873.0,0.0,0.0,0.0,0.0,7970.0,27886.0,1541772184.448
5.882,6.144,86.536,0.0,0.0,1.438,25863309.0,69359548.0,0.0,0.0,0.0,0.0,7989.0,27991.0,1541772185.448
4.743,6.588,87.352,0.0,0.0,1.318,26431747.0,70805449.0,0.0,0.0,0.0,0.0,7964.0,28590.0,1541772186.448
5.193,5.326,87.750,0.266,0.0,1.465,25207635.0,68080392.0,0.0,24576.0,0.0,0.0,8234.0,27542.0,1541772187.448
